EorP	Equipa de cientistas identifica uma proteína (GPR3) que pode estar na génese do desenvolvimento de Alzheimer.	Um grupo de cientistas identificou uma proteína que parece desempenhar um papel-chave na doença de Alzheimer.
EorP	Com a terceira vitória no Campeonato Alemão, o Mainz assumiu, provisoriamente, a terceira colocação, com nove pontos.	O Mainz chegou à terceira vitória no Campeonato Alemão.
EorP	"Segundo o jornal britânico ""The Sun"", Otto Nahmmacher afirmou que Mourinho não lhe dirigiu a palavra e que o empurrou."	Em declarações ao jornal The Sun, Otto Nahmmacher garante que José Mourinho o empurrou.
None	Provocado pela torcida, uma vez que é formado pelo Manchester United, Pogba calou o estádio aos 25 minutos.	A primeira reclamação da Juventus foi o gol mal anulado de Pogba, aos 11 minutos.
None	O voucher deverá ser trocado entre dia 1 e 31 de março de 2016 em todas as lojas FNAC do país.	O voucher deverá depois ser trocado durante o mês de março de 2016 pelo bilhete para o dia de festival pretendido.
EorP	O Meo Arena recebe, a 2 de maio, os Muse com a sua Drones World Tour.	O concerto dos Muse terá lugar no Meo Arena, dia 2 de maio.
None	O Chelsea acordou e respondeu, mas Casillas defendeu remates perigosos de Fàbregas e Pedro Rodríguez.	Foi o Chelsea a criar perigo primeiro, através de dois velhos conhecidos de Casillas: Fàbregas e Pedro.
None	Centenas de refugiados são também esperados na fronteira de Heiligenkreuz, na Hungria, e na Eslovénia.	A confusão é cada vez maior nas fronteiras entre a Croácia, a Hungria e a Eslovénia.
EorP	Cientistas têm a expectativa de aprender sobre o formato, dimensões, superfície e outras características do asteroide.	Os cientistas esperam conhecer a forma, as dimensões e as características do asteróide.
None	Já o PS ficou na segunda posição com 20,90%, elegendo assim dois deputados, mais um do que em 2011.	Já o PS passou de um para dois deputados, enquanto o BE conseguiu eleger um deputado.
None	O brasileiro Hulk garante que está muito satisfeito em São Petersburgo e não pensa em mudar de clube num futuro próximo.	O internacional brasileiro Hulk trocou o FC Porto pelo Zenit de São Petersburgo no verão de 2012.
None	Há mesmo quem diga que o smartphone da Pepsi poderá chegar já em outubro.	Não há informações sobre o lançamento do smartphone da Pepsi fora da China.
None	George Lucas ganhou nome, respeito e fama a perder de vista quando terminou a primeira trilogia de Star Wars.	Star Wars: O Despertar da Força é o primeiro filme da série em que Lucas não está envolvido.
EorP	A Comissão Europeia continua à espera que Portugal envie um esboço de Orçamento “o mais depressa possível”.	Portugal ainda não entregou o esboço de proposta orçamental.
None	Rui Marques, o coordenador da PAR, considera que foram ultrapassadas as melhores expectativas.	Rui Marques, mentor da ideia, foi eleito coordenador da PAR.
EorP	O distrito de Beja mantém-se, por causa disso, sob aviso laranja da meteorologia, o segundo mais grave.	O distrito de Beja está sob alerta laranja.
None	A vítima é um homem de 61 anos que estaria a ver os andores quando foi atingido.	Duas pessoas, uma delas também atingida pelo andor, ficaram com ferimentos ligeiros.
EorP	10 pessoas morreram e 20 ficaram feridas, segundo as primeiras informações prestadas pelo porta-voz da polícia do Estado de Oregon, Bill Fugate.	Os primeiros números avançados pela polícia do estado do Oregon falavam em 10 mortos e 20 feridos.
None	Uma manhã na agricultura, um discurso sobre política social e uma mensagem contra o líder do PS António Costa.	Foi um discurso cerca de meia hora, sem António Costa ou PS.
None	Mas, ao contrário de Jorge Jesus, Luis Campos não regularizou, ainda, a sua situação.	Jorge Jesus terá regularizado a situação, tendo pago os 119 mil euros em dívida.
EorP	Em entrevista à SIC, Maria Luís Albuquerque diz que só assim seria possível a social-democratas e a centristas fazerem cedências.	Maria Luís Albuquerque tinha sido entrevistada pela SIC.
None	Lisboa está entre as cidades que farão parte da digressão mundial de apresentação de Drones, o mais recente álbum dos Muse.	A digressão mundial de apresentação do álbum Drones é feita num palco 360º.
None	O Al Murabitun, liderado pelo argelino Mokhtar Belmokhtar, é um dos grupos mais ativos na região do Sahel.	Fundado em 2013, o Al Murabitun é dirigido pelo islamita argelino Mokhtar Belmokhtar.
EorP	O guarda-redes espanhol pode igualar Xavi, esta quarta-feira, como o jogador com mais jogos na competição (151).	O goleiro espanhol se igualará ao recordista Xavi Hernandez, com 151 partidas.
None	Ao contrário das expectativas, o Benfica não passeou em Barcelos.	O Benfica joga com o Viananse, em Barcelos, esta sexta-feira, às 20h30.
EorP	Para além da Irlanda, também Bélgica, Suécia, Holanda, Finlândia e Dinamarca, optaram por uma solução idêntica.	Bélgica, Suécia, Holanda, Finlândia e Dinamarca já tomaram decisão semelhante.
None	Segundo os dados que temos disponíveis, a adesão à greve neste primeiro período foi de 75%.	Segundo a mesma fonte, a adesão à greve no período da tarde foi de 56%.
EorP	Os liberais elegeram pelos menos 182 deputados, quando eram necessários apenas 170 para conseguir a maioria absoluta.	Os liberais elegeram mais de 170 deputados e tornaram-se assim o partido maioritário.
None	"Fonte da Capitania do Porto de Cascais disse à Lusa que a ""situação é grave"" e que os meios estão no local."	A Capitania do Porto de Lisboa disse ter já cedido meios para reforçar o socorro em Cascais.
None	As comemorações começaram no dia 15 e estendem-se durante um ano.	Assista a este espetáculo na Praça de Bocage, sexta-feira, dia 18, a partir das 21h30.
None	O suspeito, identificado como Shannon Lamb e que há várias horas fugia da polícia, disparou sobre si mesmo.	Professor de geografia Shannon Lamb é suspeito de matar colega e namorada.
None	Já o Partido para a União, Solidariedade e Desenvolvimento, no poder, conquistou 40 assentos dos 491 no Parlamento.	Partidos menores garantiram até aqui 43 assentos.
EorP	A transmissão do desfile em televisão está reservada para 8 de dezembro, através do canal CBS.	A transmissão televisiva do evento só ocorrerá no dia 8 de Dezembro no canal CBS.
None	O Infarmed suspendeu o ‘certificado CE’ dos implantes da marca brasileira Silimed.	O Infarmed pede assim a todas as clínicas e estabelecimentos de saúde que suspendam a venda destes implantes.
EorP	A rede social Twitter vai despedir 336 empregados, de acordo com Jack Dorsey.	Jack Dorsey confirmou que vai haver despedimentos no Twitter.
None	Os smartphones equipados com o sistema operacional Android 4.4 ou superior vão, assim, integrar os pagamentos sem contato no NFC.	O sistema permite fazer compras usando um celular Android com tecnologia NFC e Android KitKat ou superior.
EorP	Da mesma forma, o Facebook não tornará o recurso disponível para todos os usuários.	O recurso não estará disponível para todos os usuários.
None	Oscar Pistorius foi condenado a cinco anos de prisão por ter matado a namorada.	Oscar Pistorius será libertado a 20 de Outubro, terça-feira, e ficará em prisão domiciliária.
None	Juiz decide manter José Sócrates e o empresário Carlos Santos Silva em prisão preventiva.	O empresário Carlos Santos Silva está em prisão domiciliária.
EorP	Sofia seguia internada desde julho, por conta de um vírus contraído após o transplante multivisceral, realizado em maio.	Sofia foi infectada por um vírus após uma cirurgia de transplante multivisceral realizada em maio, e estava internada desde julho.
None	O goleiro polonês fez grande defesa na primeira finalização, mas no rebote, o camisa 7 do Leverkusen não desperdiçou.	Novamente o goleiro do Leverkusen apareceu bem posicionado para fazer boa defesa.
EorP	Nélson Semedo encontra-se, agora, em repouso no Seixal, ainda não se sabendo quando começará a fazer fisioterapia.	Nélson Semedo está em repouso e fará tratamentos de fisioterapia.
None	AC Fafe e Passos Manuel empataram a 29 golos.	Ao intervalo, o AC Fafe vencia o Passos Manuel por 17-15.
None	O incumprimento dos prazos de resposta dá ao cliente o direito de compensação.	No entanto, mesmo quando existiu incumprimento, há empresas que nunca chegaram a compensar os seus clientes.
None	O browser mas famoso da Microsoft, o Internet Explorer, tem os seus dias contados.	Outra novidade interessante é a possibilidade de pré-visualização de separadores de Internet no browser Microsoft Edge.
None	Acredito que as equipas que vêm a Stamford Bridge não têm medo de nós.	Em Stamford Bridge, José Mourinho viveu uma tarde relativamente descansada.
EorP	Ficou a promessa por parte da Bungie que todo o conteúdo comprado com Silver será opcional e sem efeitos práticos no jogo.	Trata-se de conteúdo meramente opcional, sem qualquer efeito prático, que pode ser comprado com Silver.
EorP	Acabaria por falecer no passado dia 8 de janeiro, poucos antes de chegar aos três anos de idade.	Morreu a 8 de Janeiro deste ano, pouco antes de completar os três anos de idade.
None	E encerrou falando sobre o confronto com o Real Madrid e a tensão do jogo.	Real Madrid e Atlético jogaram uma final europeia e o comportamento das pessoas foi extraordinário.
None	O goleiro Júlio César, de 36 anos, está prestes a renovar seu vínculo com o Benfica por mais dois anos.	Depois da renovação de Jonas, o guarda-redes brasileiro Júlio César pode ser o próximo a renovar pelo Benfica.
None	Veículo circulava demasiado devagar e estava a empatar o trânsito.	Por o veículo ir demasiado devagar, foi mandado encostar.
EorP	É de saudar aqueles que ficaram e que acabaram por ser bem recompensados por vê-lo ao vivo.	Mas vê-lo ao vivo acaba sempre por já ser uma boa recompensa.
None	António Silva morreu hoje aos 86 anos, na sua terra natal, Caldelas, no concelho de Amares.	António da Silva nasceu em Caldelas, Amares, a 29 de março de 1934.
EorP	Este jogo para smartphones resulta da parceria entre Nintendo e a DeNA, e será grátis.	Jogo foi desenvolvido entre a parceria da Nintendo com a DeNA.
None	Ao longo do ano, uma série de acontecimentos perturbaram as relações bilaterais.	Houve um deslizamento estratégico nas relações bilaterais que tem que ser abordado.
None	Os nascimentos não chegam e se o problema não for resolvido poderá colocar sérios problemas à economia europeia.	O problema é muito sério e não se resolve apenas com mais bebés.
None	Não tem a técnica de Brahimi, mas é um artilheiro com todas as qualidades para chegar longe.	Brahimi é um jogador excecional graças à sua grande técnica.
None	Na hora de analisar a realidade dos merengues, Ancelotti não tem dúvidas.	Ancelotti elogiou o argentino, lembrando os tempos em que o orientou nos merengues.
None	Cantora alega que o radialista tocou em sua bunda durante foto.	Radialista norte-americano diz que foi falsamente acusado de ter tocado a cantora inapropriadamente, em 2013.
None	Marcelo Rebelo de Sousa nasceu em Lisboa a 12 de dezembro de 1948 e tem dois filhos e cinco netos.	Marcelo Nuno Duarte Rebelo de Sousa já sabe que, na corrida, tem dois nomes próximos do PS.
None	Buffon fez milagre e evitou o segundo gol do Torino.	Buffon estava inspirado e evitou outro gol do Torino, aos 30, desta vez de Zappacosta.
None	As pessoas já não têm mais vontade de votar, é a terceira vez no ano.	Uma das piadas pré-eleitorais é que os gregos votam agora mais vezes do que têm sexo.
None	A Igreja não aceita anulação, porque para ela o casamento é indissolúvel e isso não muda.	Nesses casos, a Igreja entende que o casamento foi baseado em uma mentira e ele é anulado.
None	O que se passa com o Arda e com o Aleix é uma situação estranha e difícil.	Até Aleix Vidal e Arda Turan serem inscritos o Barcelona vai sofrer.
None	Esta semana ficaram a nomeações Luna, Marta Cruz, Merche Romero e Romana.	Romana, Merche Romero, Marta Cruz e Luna estão em risco de abandonar o programa.
None	A agente literária espanhola Carmen Balcells morreu esta segunda-feira em Barcelona, aos 85 anos.	Era a agente literária de António Lobo Antunes para os direitos estrangeiros desde há vários anos.
EorP	O norte-americano queria instalar uma conduta pluvial quando se deparou com um esqueleto parcial de um mamute com 11 mil anos.	Ao tentar instalar o equipamento, descobriu um esqueleto de um mamute com 11 mil anos.
None	A entrevista surge na sequência da publicação de um novo livro de Alex Ferguson.	Numa entrevista a propósito do novo livro, Alex Ferguson revela quais foram os melhores jogadores que treinou.
None	Em 2012, um outro bombeiro sugeriu-lhe que fizesse um transplante facial.	Tomada a decisão de avançar, Hardison entrou para a lista de espera para um transplante facial em 2014.
None	O presidente do Chelsea, Roman Abramovich, garantiu a continuidade do técnico português, reiterando a confiança em Mourinho.	O técnico do Chelsea mostrou-se agradecido pelo apoio de Roman Abramovich, dono do clube.
None	Estes emails de ‘phishing’ têm semelhanças gráficas com os emails que estes mesmos bancos enviam para induzir quem os recebe em erro.	Independentemente de serem clientes ou não dos bancos, vários portugueses receberam estes emails.
None	Jeremy Corbyn foi eleito o novo líder do partido Trabalhista nas eleições que disputou com outros três candidatos.	Jeremy Corbyn é um dos líderes mais à esquerda que o Partido Trabalhista teve nas últimas décadas.
None	Hoje é 21 de Outubro de 2015, o dia de todos os fãs de “Regresso ao Futuro”.	A marca lançou recentemente um anúncio para celebrar o dia do “Regresso ao Futuro”.
None	Não posso dizer que a minha equipa está neste momento a 100 por cento, porque nunca está.	Neste momento, já conheço como jogam as três equipas.
EorP	Segundo o IPMA, o sismo foi registado pelas 09:39 e teve o epicentro a cerca de oito quilómetros a Oeste-Noroeste de Silves.	De acordo com a informação emitida pelo IPMA o epicentro localizou-se a cerca de 8 quilómetros de Silves.
EorP	O contrato de quatro anos assinado com a HBO prevê também que Jon Stewart colabore em projectos televisivos e filmes.	O apresentador Jon Stewart assinou um contrato de quatro anos com a HBO.
None	Autocarro despistou-se depois de ter sido atingido por um carro ligeiro.	O acidente ocorreu ao principio desta manhã e envolveu um autocarro da Carris e um veículo ligeiro.
EorP	A associação diz que até ao momento foram participados mais de 1.000 sinistros por conta das cheias do Algarve.	As cheias no Algarve já levaram à participação de mais de 1.000 sinistros.
EorP	O SC Braga voltou a golear, ontem à noite em jogo da 5ª jornada da Primeira Liga, e desta vez a vítima foi o Marítimo.	O SC Braga goleou o Marítimo, em jogo da 5ª jornada da Primeira Liga.
None	A App Store – loja de aplicações da Apple – teve o maior ciberataque da sua história.	A app filtra publicidade noutras aplicações e em websites.
None	Dois israelenses foram mortos.	Esta manhã, dois ataques em locais diferentes voltaram a fazer dois mortos e feridos graves.
EorP	A «Fúria Azul», claque do Belenenses, decidiu suspender o apoio organizado à equipa profissional de futebol.	A claque Fúria Azul suspendeu o apoio à equipa de futebol.
EorP	Segundo a MSF, todos os nove mortos são membros da organização, assim como 19 dos 37 feridos.	De acordo com a organização humanitária Médicos Sem Fronteiras [MSF], os nove mortos são membros desta organização.
None	“Angry Birds – O Filme” chega ao cinema no verão de 2016.	Este vai ser o ponto de partida do argumento do filme Angry Birds.
None	O terremoto de 2010, que deixou centenas de mortos no Chile, teve magnitude 8,8.	Um terremoto de 8,4 de magnitude matou 11 pessoas no Chile, na noite de quarta-feira (16).
EorP	No local estiveram cerca de 50 elementos da PSP, incluindo atiradores especiais e negociadores.	No local, chegaram a estar cerca de 50 agentes da PSP.
None	Este será o segundo dérbi da carreira de Xistra, mas o quinto jogo entre equipas grandes.	Carlos Xistra tem pela frente, em teoria, um dos jogos mais difíceis da sua carreira.
EorP	Ricardo Baptista, de 28 anos de idade, foi internacional por Portugal nas categorias sub-20 e sub-21.	Ricardo Baptista já foi internacional sub-21 português.
None	Com esta atualização a Google aproveitou a oportunidade para reorganizar a sua loja virtual, nomeadamente a nível de categorias.	Google também adotou cores mais vivas na nova atualização.
None	Os Nintendo Direct estão de regresso, e tal como já aconteceu no passado, os fãs de Super Smash Bros.	A Nintendo tinha uma surpresa muito especial reservada para os fãs de Super Smash Bros.
None	Aqui no Rayo Vallecano, estou a ter oportunidade de me mostrar.	O atual jogador do Rayo Vallecano confessou-se triste por ter tido poucas oportunidades na Luz.
None	O alto comissário das Nações Unidas para os Refugiados, António Guterres, participou também na reunião.	O Estado grego receberá apoio financeiro do Alto-Comissariado das Nações Unidas para os Refugiados.
None	As largadas vão continuar, até porque são apenas uma parte das Festas da Moita.	Também no ano passado morreram dois homens durante as largadas das Festas da Moita.
None	Preciso que me respeitem e neste momento percebo que algumas pessoas não me respeitam, por estar aqui sentado.	Não vou estar mais sentado aqui à frente deste senhor.
None	A goleada cresceu também com dois golos de Hildeberto Pereira e um do médio Gonçalo Rodrigues.	Gonçalo Rodrigues completou a goleada da equipa portuguesa.
None	A novela, da autoria de Artur Ribeiro, é uma produção da TVI em conjunto com a Plural.	“Santa Bárbara” é a mais recente produção da Plural para a TVI.
EorP	Além de Vaccari, também foram condenados o ex-director da Petrobras Renato Duque e mais oito acusados.	O ex-director de serviços da Petrobras, Renato Duque, foi também condenado.
EorP	Obra da artista Ângela Ferreira foi a que mais impressionou o júri da 11.ª edição do Prémio Novo Banco Photo.	A portuguesa Ângela Ferreira foi a vencedora desta edição do Novo Banco Photo.
EorP	Morreu ontem, no Hospital de Santa Maria, em Lisboa, o realizador José Fonseca e Costa, aos 82 anos.	José Fonseca e Costa morreu ontem, aos 82 anos.
None	Porém, uma derrota vai permitir que o Reims, com dez pontos, iguale a pontuação.	Já o Reims caiu para o terceiro lugar, com 11 pontos.
None	O Astana fará a sua estreia na fase de grupos da Liga dos Campeões esta terça-feira frente ao Benfica.	É importante termos entrado na fase de grupos da Liga dos Campeões.
EorP	Licenciado em Teologia pela Universidade Católica Portuguesa, fez posteriormente um mestrado em Teologia Sistemática e leccionou na extensão a UC na Madeira.	Fez a licenciatura e o mestrado na área da Teologia, na Universidade Católica Portuguesa.
None	Seria uma contradição com os discursos que Passos e Portas passaram a fazer nos últimos dias.	A estabilidade já tinha dominado o discurso de Paulo Portas.
None	Muitos foram os famosos que se mascararam e que partilharam as suas extraordinárias máscaras nas redes sociais.	Nas redes sociais, Heidi partilhou com os fãs todos os passos para ficar igual à famosa personagem.
None	A ficção nacional estava nomeada para um galardão na categoria de melhor telenovela, com “Mulheres”.	"A telenovela ""Mulheres"", da TVI, perdeu a corrida ao Emmy de ""Melhor Telenovela""."
None	É um gozo enorme ganhar a um histórico como o FC Barcelona.	Entre os 10 melhores do mundo hão de estar cinco jogadores do FC Barcelona.
None	Novos cinco minutos de jogo e, aos 50, Mitroglou apareceu outra vez a marcar.	O golo marcado mais cedo era o 1-0 de Mitroglou ao Estoril aos 73 minutos.
None	No Instagram, a irmã de Kim Kardashian publicou uma fotografia em que aparece deitada no chão, de costas.	Kourtney Kardashian surpreendeu os fãs ao publicar uma fotografia sua totalmente nua nas redes sociais.
None	"À esquerda, PCP, Bloco de Esquerda e ""Os Verdes"" corroboraram a tese da estabilidade."	Isto embora haja o problema de ainda o ter de negociar com PCP, Bloco de Esquerda e PEV.
None	O posto de comando está a ser instalado junto ao autódromo internacional do Algarve.	A localidade de Tojeiro fica a apenas seis quilómetros do Autódromo Internacional do Algarve.
EorP	Apesar de termos mais posse de bola e o controlo do jogo, não arranjámos os antídotos para a superar a defesa do Boavista.	Nem sempre arranjámos o melhor antídoto para contrariar o bloco baixo do Boavista.
None	A Pordata Kids estará disponível gratuitamente, a partir de dia 22, no endereço pordatakids.pt.	A Pordata Kids é um site destinado a crianças, essencialmente entre os 8 e os 12 anos.
None	A UEFA deu a conhecer esta terça-feira a composição dos potes para o sorteio da fase de grupos do Euro2016.	Portugal integra o pote 1 do Campeonato da Europa de 2016, confirmou esta terça-feira a UEFA.
EorP	Lammy, estou muito feliz por eu e a Kendall te termos feito sorrir hoje.	Lammy, estou muito feliz que Kendall e eu conseguimos fazer-te sorrir hoje.
EorP	A Web Summit vai andar por Lisboa em 2016, 2017 e 2018.	Em 2016, 2017 e 2018, a Web Summit tem nova morada: Lisboa.
None	A segunda parte começou com o Manchester United conseguindo sua primeira finalização.	O Manchester United tem compromisso na próxima quarta-feira.
None	A visita surpresa do Presidente Assad a Moscovo representa um sinal de confiança crescente por parte de um presidente em apuros.	Na manhã desta quarta-feira, não foi possível apurar se Assad já regressou a Damasco ou permanece em Moscovo.
None	Os níveis dos gases de efeito de estufa na atmosfera atingiram novos picos.	As emissões de gases com efeito de estufa podem ser controladas.
EorP	O Centro Nacional para Crianças Desaparecidas fez outra associação, precisamente com Julian Hernandez, dado como desaparecido em 2002, no Alabama.	Julian Hernandez foi dado como desaparecido em 2002, no Alabama.
None	Este é um momento crucial na história do Chelsea.	José Mourinho conformou-se aos factos do momento.
None	O Estado emprestou 3,9 mil milhões de euros ao Fundo de Resolução que devia ser reembolsado este ano.	O IGCP prevê um reembolso adicional de quase 4 mil milhões de euros este ano.
None	Até agora, a rota mais usada pelos refugiados começava na Grécia, passava pela Macedónia e Sérvia e seguia para a Hungria.	A pé ou de autocarro os refugiados chegam à Croácia oriundos da Macedónia e da Sérvia.
EorP	No final do mês a plataforma de anúncios da rede social vai chegar a mais de 200 países.	Mais de 200 países terão anúncios da plataforma até o fim do mês.
None	O carro de Franco Cervi ficou totalmente destruído.	O carro de Cervi embateu na traseira de outro veículo.
None	Saiba quais são os famosos que poderão entrar no reality show.	A vida no campo é o grande destaque deste reality show.
None	O alerta chegou aos Bombeiros Voluntários de Barcelos por volta das 15h30.	Os Bombeiros Voluntários de Barcelos recolheram o corpo já ao final desta tarde.
None	A empresa de segurança tem detetado o malware desde março de 2015 em várias formas.	De acordo com um perito em segurança da ESET, existem várias versões do malware à solta.
None	O fundador da Samsung, Lee Byung-chull, acreditava que dominar o setor seria essencial para o sucesso da companhia.	Neto do fundador, Lee Jae-Yong nunca trabalhou fora da Samsung.
EorP	Portas e veio explicar que o agravamento não tem importância nenhuma, que é um mero registo contabilístico.	Portas reagiu dizendo que o agravamento é “um efeito meramente contabilístico”.
EorP	Até ao momento, ainda nenhum dos atores ou dos seus representantes comentaram as declarações, noticiadas pelo The New York Post.	Os representantes dos atores também não comentaram a notícia do The New York Post.
EorP	Por oposição, Chipre e a Grécia falharam na melhoria destes pilares.	Por outro lado, Chipre e a Grécia não conseguiram melhorar nestes pilares.
EorP	O candidato do centro-direita, Mauricio Macri, que já foi presidente do Boca Juniors, venceu as eleições.	Mauricio Macri, ex-presidente do Boca Juniors, foi o vencedor das eleições.
None	O grande nome de Portugal é o Ricardinho, pela grande fase que tem vindo a atravessar nos últimos anos.	Sobre o duelo entre Portugal e Brasil, Ricardinho espera «um grande espetáculo».
None	Mas para a Igreja católica no país, sobreviver aos anos mais radicais da Revolução Cubana foi uma difícil tarefa.	Um dos pontos mais sensíveis na relação entre a Igreja Católica e Cuba é a questão dos presidiários cubanos.
None	No ano seguinte, 2014, o número de consultas aumentou 30% e os custos fixaram-se nos sete milhões de euros.	Em 2013, fizeram-se mais de 118 mil colonoscopias, que custaram mais de cinco milhões de euros.
None	Nas redes sociais, Kim Kardashian agradeceu todas as orações dos fãs.	Kim Kardashian quebrou o silêncio, através das redes sociais, sobre o estado de saúde do ex-cunhado.
None	Em 2014, o défice português ficou em 7,2% do PIB.	Na União Europeia, o défice também se reduziu, de 3,3% do PIB para 3%.
EorP	Alexis Tsipras enfrenta esta quinta-feira a primeira greve geral de 24 horas desde que chegou a primeiro-ministro.	A Grécia vive esta quinta-feira a sua primeira greve geral sob o Governo de Alexis Tsipras.
EorP	Este aumento vai abranger os 1,9 milhões de clientes que ainda se encontram no mercado regulado.	O aumento vai aplicar-se aos 1,9 milhões de clientes no mercado regulado.
None	Na China, a riqueza média de um adulto é de US$ 22 mil por ano.	A segunda posição é da Nova Zelândia, com uma riqueza média por adulto de US$ 400 mil.
EorP	Carlos César foi esta manhã eleito para liderar o grupo parlamentar do PS na nova legislatura.	Carlos César é o novo lider da bancada parlamentar do PS.
None	Theo Walcott (31') e Olivier Giroud (85') apontaram os golos dos Gunners.	Walcott e Giroud marcaram os gols dos Gunners, que encostam nas primeiras colocações, com 12 pontos.
None	Os espanhóis protagonizaram a outra vitória expressiva do mesmo grupo, ao vencerem em casa o Astana por 7-1.	Os sub-19 do Benfica já tinham vencido o Astana por 8-0 na primeira jornada.
None	Está a circular na Internet uma cópia do contrato que, alegadamente, Jorge Jesus assinou com o Sporting a 5 de junho.	Esta quarta-feira, a mesma fonte revelou o alegado contrato de trabalho de Jorge Jesus com o Sporting.
None	Para Rui Vitória, os jogadores Maicon e Maxi Pereira deveriam ter sido expulsos.	Se Maxi Pereira fosse jogador do Benfica, teria sido expulso no clássico de domingo do Dragão.
EorP	Maureen O'Hara faleceu sábado, aos 95 anos, na sua casa em Idaho, de causas naturais.	Maureen O'Hara morreu este sábado na sua casa em Idaho, nos Estados Unidos.
None	Estas questões de fundo, que põem em causa o statu quo em Angola, já lá estavam.	Mas ele já ganhou uma vitória moral, fragilizando muito a credibilidade do statu quo.
None	Para Portugal, apenas um quarto prémio de 3850 euros.	Oito apostadores, de fora de Portugal, acertaram no segundo prémio, e vão receber 192.934,80 euros cada.
None	Já o Bate Borisov, por sua vez, mesmo com a derrota se manteve na terceira colocação com três pontos ganhos.	O Bate Borisov só conseguiu assustar o Barcelona pela primeira vez aos 32 minutos da segunda etapa.
None	Sou a favor de que o Presidente indigite Passos como primeiro-ministro.	Indigitou o lider do partido mais votado como primeiro-ministro.
None	Ao fim de 14 anos, Jon Stewart abandonou o “Daily Show”.	O substituto de Jon Stewart no “Daily Show” foi aprovado, embora não com louvor e distinção.
EorP	O presidente da APDC considera que é preciso mudar os hábitos do sector da restauração.	O presidente da APDC afirma que é necessário mudar os hábitos do sector da restauração.
None	Um vídeo que mostra uma funcionária do Starbucks a atender uma cliente surda está a tornar-se viral nas redes sociais.	Uma conversa de surdos tornou-se no vídeo viral do momento nas redes sociais.
None	Os ‘ataques’ incessantes de Bruno de Carvalho ao Benfica parecem não incomodar Luís Filipe Vieira.	Luís Filipe Vieira prometia silêncio, mas acabou por falar das acusações de Bruno de Carvalho.
None	O Manchester United vai receber o Manchester City no próximo domingo, para a 10.ª jornada da Premier League.	Com o resultado, os Citizens voltam para a liderança da Premier League, com 22 pontos.
None	De acordo com o ACNUR, em setembro deste ano foi ultrapassado o meio milhão de chegadas de migrantes às costas europeias.	Mais de meio milhão de migrantes e refugiados entraram na Europa através do Mediterrâneo só este ano.
EorP	O resultado positivo coloca o Rossonero na 10ª colocação do torneio com seis pontos somados.	O triunfo levou o Rossonero aos seis pontos.
None	"Carlo Ancelotti deu uma entrevista ao jornal inglês ""Daily Mail"" onde falou um pouco de tudo."	A entrevista de Carlo Ancelotti ao periódico inglês Daily Mail tem dado pano para mangas.
None	Foram apreendidas ainda nozes, conservas de pescado e cerca de 1,2 kg de queijo.	Na bagagem levava 10 kg de bacalhau, um queijo de 1,2 kg, nozes e conservas de peixe.
EorP	George Boole ficou conhecido pelo papel que a sua pesquisa desempenhou na revolução digital do século XX.	George Boole é um dos pais da chamada Revolução Digital do Século XX.
None	A Apple confirmou que o watchOS, o sistema operacional do relógio, chega no dia 16 de setembro.	O sistema operacional do relógio será atualizado, e aplicativos que funcionam no iPhone também funcionarão no Apple Watch.
None	Já sobre a actualidade política nacional, José Sócrates diz que, em sua opinião, deve governar quem tem maioria no Parlamento.	José Sócrates não quis adiantar a que direitos políticos se referia em concreto.
None	Uma investigação comprovou que estes insetos preferem as flores que produzem néctar com cafeína, libertada para espantar lagartas.	Até agora, pensava-se que estas plantas produziam néctar com cafeína para espantar determinadas insetos, como as lagartas.
None	Ou seja, 1% do total da população possui metade do valor total de ativos disponíveis no mundo.	Os Estados Unidos têm cerca de metade de todos os milionários do mundo.
EorP	Segundo Snoop Dogg o site, lançado nessa segunda-feira (21), será como ”uma enciclopédia para o mundo da maconha”, sua maior paixão.	Nessa segunda-feira (21) o rapper Snoop Dogg divulgou o lançamento de um site voltado para sua maior paixão: a maconha.
None	Os jogos da quarta eliminatória da Taça de Portugal estão inicialmente marcados para 22 de novembro.	O Sporting recebe o Benfica na quarta eliminatória da Taça de Portugal.
None	A beta-amilóide é uma proteína anormal que forma placas no cérebro dos doentes com Alzheimer.	Alguns tinham placas no cérebro, outros depósitos da proteína anormal à volta dos vasos sanguíneos cerebrais.
None	Em termos absolutos, há mais 4.800 desempregados que no mês anterior, ou seja 633 mil pessoas no total.	No total, houve uma redução de 34.200 cidadãos empregados, levando o total para 4.462.200 pessoas.
None	Apelou, por isso, à participação de todos os portugueses a votar, apesar da chuva.	Tenho a certeza de que as pessoas poderão votar, apesar da chuva.
None	O Meo Marés Vivas 2016 vai contar novamente com quatro palcos.	O MEO Marés Vivas é mais do que um festival nacional, é internacional.
None	Há 30 anos, a trilogia Back To the Future antecipou como íamos viver no futuro.	A triologia cinematográfica Back To the Future nos levou a imaginar o futuro. 
None	O óleo de coco é a substância mais saudável para fritar.	Se pensa que fritar alimentos com óleo vegetal é mais saudável do que usar manteiga, está enganado.
None	Já as forças de segurança israelitas dizem ter matado, pelo menos, 72 palestinianos.	Uma e outra forma de violência têm sido usadas na mais recente vaga de ataques entre israelitas e palestinianos.
